customerID,Contract,tenure,MonthlyCharges,Churn,rule_risk_score,ChurnProbability,RiskTier,AnnualValueAtRisk,RecommendedAction
8146-QQKZH,Two year,71,81.85,No,1,0.03,Low,982.1999999999999,No action needed
0017-DINOC,Two year,54,45.2,No,0,0.03,Low,542.4000000000001,No action needed
7639-OPLNG,Two year,70,79.25,No,1,0.03,Low,951.0,No action needed
0238-WHBIQ,Two year,72,89.7,No,1,0.03,Low,1076.4,No action needed
0582-AVCLN,Two year,38,20.3,No,0,0.03,Low,243.60000000000002,No action needed
8316-BBQAY,Two year,65,59.95,No,0,0.03,Low,719.4000000000001,No action needed
2263-SFSQZ,Two year,51,24.95,No,0,0.03,Low,299.4,No action needed
9489-JMTTN,Two year,72,89.75,No,1,0.03,Low,1077.0,No action needed
5338-YHWYT,Two year,37,61.45,No,0,0.03,Low,737.4000000000001,No action needed
2300-RQGOI,Two year,38,20.05,No,0,0.03,Low,240.60000000000002,No action needed
6625-IUTTT,Two year,67,65.55,No,1,0.03,Low,786.5999999999999,No action needed
2925-VDZHY,Two year,72,88.7,No,1,0.03,Low,1064.4,No action needed
8597-CTXVJ,One year,70,64.95,No,0,0.03,Low,779.4000000000001,No action needed
1074-WVEVG,One year,59,20.35,No,0,0.03,Low,244.20000000000002,No action needed
8181-YHCMF,Two year,68,60.3,No,0,0.029,Low,723.5999999999999,No action needed
0214-JHPFW,Two year,70,57.8,No,0,0.029,Low,693.5999999999999,No action needed
0114-IGABW,Two year,71,58.25,No,0,0.029,Low,699.0,No action needed
9650-VBUOG,Two year,38,25.05,No,0,0.029,Low,300.6,No action needed
8292-ITGYJ,Two year,45,24.65,No,0,0.029,Low,295.79999999999995,No action needed
0973-KYVNF,Two year,72,70.65,No,2,0.029,Low,847.8000000000001,No action needed
4967-WPNCF,Two year,72,63.7,No,0,0.029,Low,764.4000000000001,No action needed
4635-EJYPD,Two year,32,18.95,No,0,0.029,Low,227.39999999999998,No action needed
5993-JSUWV,Two year,66,61.15,No,1,0.029,Low,733.8,No action needed
8234-GSZYK,Two year,43,26.45,No,0,0.029,Low,317.4,No action needed
3769-MHZNV,Two year,33,20.1,No,0,0.029,Low,241.20000000000002,No action needed
8336-TAVKX,Two year,72,78.45,No,1,0.029,Low,941.4000000000001,No action needed
2662-NNTDK,One year,65,24.8,No,0,0.029,Low,297.6,No action needed
6504-VBLFL,Two year,55,58.6,No,1,0.029,Low,703.2,No action needed
0621-TSSMU,One year,56,19.95,No,0,0.029,Low,239.39999999999998,No action needed
5196-WPYOW,One year,67,60.05,No,0,0.029,Low,720.5999999999999,No action needed
6695-AMZUF,Two year,70,86.45,No,1,0.029,Low,1037.4,No action needed
2821-WARNZ,One year,49,19.45,No,0,0.029,Low,233.39999999999998,No action needed
4896-CPRPF,Two year,35,25.45,No,0,0.029,Low,305.4,No action needed
3719-TDVQB,Two year,54,18.95,No,0,0.029,Low,227.39999999999998,No action needed
9710-NJERN,Two year,39,20.15,No,0,0.029,Low,241.79999999999998,No action needed
7898-PDWQE,Two year,71,80.4,No,1,0.028,Low,964.8000000000001,No action needed
4735-BJKOU,Two year,40,20.15,No,0,0.028,Low,241.79999999999998,No action needed
7101-HRBLJ,Two year,72,83.7,No,1,0.028,Low,1004.4000000000001,No action needed
9674-EHPPG,Two year,46,40.4,No,0,0.028,Low,484.79999999999995,No action needed
1985-MBRYP,Two year,43,19.65,No,0,0.028,Low,235.79999999999998,No action needed
1699-UOTXU,Two year,60,61.4,No,1,0.028,Low,736.8,No action needed
5117-ZSMHQ,Two year,71,89.9,No,1,0.028,Low,1078.8000000000002,No action needed
9823-EALYC,Two year,72,80.85,No,1,0.028,Low,970.1999999999999,No action needed
5176-OLSKT,Two year,66,66.9,No,1,0.028,Low,802.8000000000001,No action needed
0567-XRHCU,Two year,69,43.95,No,1,0.028,Low,527.4000000000001,No action needed
2296-DKZFP,Two year,65,71.0,No,2,0.028,Low,852.0,No action needed
1414-YADCW,Two year,70,84.6,No,2,0.028,Low,1015.1999999999999,No action needed
5614-DNZCE,Two year,58,64.9,No,0,0.028,Low,778.8000000000001,No action needed
7560-QJAVJ,Two year,70,79.6,No,1,0.028,Low,955.1999999999999,No action needed
7945-PRBVF,Two year,35,21.45,No,0,0.028,Low,257.4,No action needed
2511-ALLCS,Two year,35,24.3,No,0,0.028,Low,291.6,No action needed
8402-OOOHJ,Two year,41,20.65,No,0,0.027,Low,247.79999999999998,No action needed
0230-WEQUW,Two year,66,56.6,No,0,0.027,Low,679.2,No action needed
5845-BZZIB,Two year,35,20.1,No,0,0.027,Low,241.20000000000002,No action needed
7131-ZQZNK,Two year,60,59.85,No,0,0.027,Low,718.2,No action needed
1839-FBNFR,Two year,39,19.85,No,0,0.027,Low,238.20000000000002,No action needed
3533-UVMOM,Two year,68,70.95,No,2,0.027,Low,851.4000000000001,No action needed
2251-PYLPB,Two year,72,79.55,No,1,0.027,Low,954.5999999999999,No action needed
3097-FQTVJ,Two year,41,20.0,No,0,0.027,Low,240.0,No action needed
1599-EAHXY,One year,60,23.95,No,0,0.027,Low,287.4,No action needed
4644-OBGFZ,One year,55,19.5,No,0,0.027,Low,234.0,No action needed
8042-RNLKO,One year,66,25.45,No,0,0.027,Low,305.4,No action needed
0363-SVHYR,Two year,71,86.85,No,1,0.027,Low,1042.1999999999998,No action needed
9488-FVZCC,Two year,72,79.5,No,1,0.027,Low,954.0,No action needed
2208-NKVVH,Two year,43,24.25,No,0,0.027,Low,291.0,No action needed
6096-EGVTU,One year,64,24.9,No,0,0.027,Low,298.79999999999995,No action needed
3472-QPRCH,Two year,40,25.25,No,0,0.027,Low,303.0,No action needed
6000-UKLWI,Two year,41,20.15,No,0,0.027,Low,241.79999999999998,No action needed
5135-RDDQL,Two year,63,50.65,No,1,0.027,Low,607.8,No action needed
4933-BSAIP,Two year,40,19.1,No,0,0.027,Low,229.20000000000002,No action needed
9639-BUJXT,One year,63,20.5,No,0,0.026,Low,246.0,No action needed
7781-HVGMK,Two year,72,65.2,No,0,0.026,Low,782.4000000000001,No action needed
7601-GNDYK,Two year,35,19.6,No,0,0.026,Low,235.20000000000002,No action needed
5781-RFZRP,Two year,71,73.5,No,1,0.026,Low,882.0,No action needed
5275-PMFUT,Two year,72,64.8,No,0,0.026,Low,777.5999999999999,No action needed
9170-ARBTB,One year,52,19.6,No,0,0.026,Low,235.20000000000002,No action needed
9242-TKFSV,Two year,72,65.1,No,0,0.026,Low,781.1999999999999,No action needed
3813-DHBBB,Two year,67,50.95,No,0,0.026,Low,611.4000000000001,No action needed
6701-DHKWQ,Two year,61,51.35,No,0,0.026,Low,616.2,No action needed
5296-BFCYD,Two year,46,20.1,No,0,0.026,Low,241.20000000000002,No action needed
4521-WFJAI,Two year,56,25.95,No,0,0.026,Low,311.4,No action needed
5044-XDPYX,Two year,51,25.5,No,0,0.026,Low,306.0,No action needed
7998-WNZEM,Two year,71,80.6,No,1,0.026,Low,967.1999999999999,No action needed
6980-CDGFC,One year,67,20.85,No,0,0.026,Low,250.20000000000002,No action needed
1722-LDZJS,One year,53,20.2,No,0,0.026,Low,242.39999999999998,No action needed
0506-YLVKJ,Two year,46,20.2,No,0,0.026,Low,242.39999999999998,No action needed
6080-LNESI,Two year,51,24.75,No,0,0.026,Low,297.0,No action needed
9503-XJUME,One year,52,19.65,No,0,0.026,Low,235.79999999999998,No action needed
5995-LFTLE,Two year,58,25.3,No,0,0.026,Low,303.6,No action needed
9281-CEDRU,Two year,68,64.1,No,0,0.026,Low,769.1999999999999,No action needed
2796-NNUFI,Two year,46,19.95,No,0,0.025,Low,239.39999999999998,No action needed
7596-ZYWBB,Two year,65,59.6,No,0,0.025,Low,715.2,No action needed
9661-JALZV,Two year,58,24.7,No,0,0.025,Low,296.4,No action needed
7073-QETQY,One year,66,20.35,No,0,0.025,Low,244.20000000000002,No action needed
4652-ODEVH,Two year,45,24.45,No,0,0.025,Low,293.4,No action needed
5356-KZCKT,Two year,58,24.45,No,0,0.025,Low,293.4,No action needed
6288-CHQJB,Two year,54,69.95,No,0,0.025,Low,839.4000000000001,No action needed
9067-YGSCA,One year,70,26.05,No,0,0.025,Low,312.6,No action needed
6384-VMJHP,Two year,72,73.0,No,1,0.025,Low,876.0,No action needed
9481-WHGWY,Two year,70,75.35,No,1,0.025,Low,904.1999999999999,No action needed
8148-NLEGT,Two year,42,22.95,No,0,0.025,Low,275.4,No action needed
9443-JUBUO,Two year,72,65.25,No,0,0.025,Low,783.0,No action needed
8039-EQPIM,Two year,69,60.25,No,0,0.025,Low,723.0,No action needed
0206-OYVOC,Two year,46,19.25,No,0,0.025,Low,231.0,No action needed
8626-XHBIE,Two year,56,24.8,No,0,0.025,Low,297.6,No action needed
1209-VFFOC,Two year,68,56.4,No,0,0.025,Low,676.8,No action needed
5016-LIPDW,One year,57,19.4,No,0,0.025,Low,232.79999999999998,No action needed
5006-MXVRN,Two year,39,20.7,No,0,0.025,Low,248.39999999999998,No action needed
6723-CEGQI,Two year,65,45.25,No,0,0.025,Low,543.0,No action needed
6925-BAYGL,Two year,53,25.1,No,0,0.025,Low,301.20000000000005,No action needed
0361-HJRDX,Two year,68,64.35,No,0,0.025,Low,772.1999999999999,No action needed
1676-MQAOA,Two year,72,75.1,No,1,0.025,Low,901.1999999999999,No action needed
1047-RNXZV,Two year,43,19.55,No,0,0.025,Low,234.60000000000002,No action needed
9588-YRFHY,Two year,49,19.9,No,0,0.025,Low,238.79999999999998,No action needed
5846-NEQVZ,Two year,71,70.85,No,1,0.024,Low,850.1999999999999,No action needed
8338-QIUNR,Two year,72,66.5,No,0,0.024,Low,798.0,No action needed
1087-GRUYI,Two year,38,20.4,No,0,0.024,Low,244.79999999999998,No action needed
0362-RAOQO,Two year,40,19.65,No,0,0.024,Low,235.79999999999998,No action needed
9755-JHNMN,Two year,49,67.4,No,0,0.024,Low,808.8000000000001,No action needed
3889-VWBID,Two year,68,82.85,No,1,0.024,Low,994.1999999999999,No action needed
3785-KTYSH,Two year,53,24.6,No,0,0.024,Low,295.20000000000005,No action needed
9065-ZCPQX,Two year,72,78.85,No,1,0.024,Low,946.1999999999999,No action needed
2235-EZAIK,Two year,72,79.2,No,1,0.024,Low,950.4000000000001,No action needed
4194-FJARJ,Two year,54,60.0,No,0,0.024,Low,720.0,No action needed
4825-FUREZ,Two year,42,20.25,No,0,0.024,Low,243.0,No action needed
9593-CVZKR,Two year,56,24.45,No,0,0.024,Low,293.4,No action needed
5360-XGYAZ,Two year,72,65.65,No,0,0.024,Low,787.8000000000001,No action needed
7601-DHFWZ,Two year,48,24.0,No,0,0.024,Low,288.0,No action needed
3566-CAAYU,Two year,64,49.85,No,0,0.024,Low,598.2,No action needed
2729-VNVAP,Two year,33,19.8,No,0,0.024,Low,237.60000000000002,No action needed
6725-TPKJO,Two year,44,20.05,No,0,0.024,Low,240.60000000000002,No action needed
3662-FXJFO,Two year,54,20.5,No,0,0.024,Low,246.0,No action needed
6365-HITVU,Two year,71,87.25,No,1,0.024,Low,1047.0,No action needed
2954-PIBKO,Two year,69,64.15,No,0,0.023,Low,769.8000000000001,No action needed
0318-ZOPWS,Two year,49,20.15,No,0,0.023,Low,241.79999999999998,No action needed
4312-GVYNH,Two year,70,49.85,No,0,0.023,Low,598.2,No action needed
5968-HYJRZ,Two year,47,24.55,No,0,0.023,Low,294.6,No action needed
7963-SHNDT,Two year,52,39.1,No,0,0.023,Low,469.20000000000005,No action needed
8780-YRMTT,Two year,66,47.4,No,0,0.023,Low,568.8,No action needed
0936-NQLJU,Two year,41,20.65,No,0,0.023,Low,247.79999999999998,No action needed
0301-FIDRB,Two year,72,63.8,No,0,0.023,Low,765.5999999999999,No action needed
7872-BAAZR,One year,53,19.55,No,0,0.023,Low,234.60000000000002,No action needed
5201-CBWYG,One year,62,24.8,No,0,0.023,Low,297.6,No action needed
0562-FGDCR,Two year,72,74.55,No,1,0.023,Low,894.5999999999999,No action needed
6283-GITPX,Two year,71,76.9,No,1,0.023,Low,922.8000000000001,No action needed
1716-LSAMB,Two year,45,54.65,No,0,0.023,Low,655.8,No action needed
3451-VAWLI,Two year,35,19.7,No,0,0.023,Low,236.39999999999998,No action needed
3704-IEAXF,Two year,72,53.65,No,0,0.023,Low,643.8,No action needed
6439-PKTRR,Two year,70,80.7,No,1,0.023,Low,968.4000000000001,No action needed
0732-OCQOC,Two year,52,25.05,No,0,0.022,Low,300.6,No action needed
4335-BSMJS,Two year,62,25.8,No,0,0.022,Low,309.6,No action needed
6115-ZTBFQ,Two year,72,65.5,No,0,0.022,Low,786.0,No action needed
6169-PPETC,Two year,35,20.5,No,0,0.022,Low,246.0,No action needed
1106-HRLKZ,Two year,40,19.6,No,0,0.022,Low,235.20000000000002,No action needed
9091-WTUUY,Two year,64,69.25,No,0,0.022,Low,831.0,No action needed
5529-GIBVH,Two year,47,20.15,No,0,0.022,Low,241.79999999999998,No action needed
5095-ETBRJ,Two year,55,56.8,No,0,0.022,Low,681.5999999999999,No action needed
2882-WDTBA,Two year,69,75.75,No,1,0.022,Low,909.0,No action needed
6479-SZPLM,Two year,36,19.45,No,0,0.022,Low,233.39999999999998,No action needed
5067-WJEUN,Two year,67,54.2,No,1,0.022,Low,650.4000000000001,No action needed
3470-OBUET,Two year,67,74.0,No,1,0.022,Low,888.0,No action needed
5804-JMYIO,Two year,39,19.75,No,0,0.022,Low,237.0,No action needed
2560-QTSBS,One year,72,23.3,No,0,0.022,Low,279.6,No action needed
5699-BNCAS,Two year,71,24.65,No,0,0.022,Low,295.79999999999995,No action needed
5803-NQJZO,Two year,72,67.8,No,0,0.022,Low,813.5999999999999,No action needed
6248-BSHKG,One year,61,20.4,No,0,0.022,Low,244.79999999999998,No action needed
8807-OPMBM,Two year,55,25.65,No,0,0.022,Low,307.79999999999995,No action needed
6051-PTVNS,One year,55,19.15,No,0,0.022,Low,229.79999999999998,No action needed
8241-JUIQO,One year,61,19.45,No,0,0.022,Low,233.39999999999998,No action needed
7162-WPHPM,Two year,58,71.6,No,1,0.022,Low,859.1999999999999,No action needed
0885-HMGPY,Two year,62,69.4,No,0,0.022,Low,832.8000000000001,No action needed
7921-BEPCI,Two year,72,59.75,No,1,0.022,Low,717.0,No action needed
4779-ZGICK,Two year,48,23.55,No,0,0.022,Low,282.6,No action needed
8468-FZTOE,Two year,72,74.35,No,1,0.022,Low,892.1999999999999,No action needed
8587-XYZSF,Two year,67,50.55,No,0,0.021,Low,606.5999999999999,No action needed
6292-TOSSS,Two year,50,24.9,No,0,0.021,Low,298.79999999999995,No action needed
2077-DDHJK,Two year,68,70.9,No,1,0.021,Low,850.8000000000001,No action needed
4625-LAMOB,Two year,44,20.4,No,0,0.021,Low,244.79999999999998,No action needed
9646-NMHXE,Two year,47,19.65,No,0,0.021,Low,235.79999999999998,No action needed
2208-MPXIO,Two year,45,20.0,No,0,0.021,Low,240.0,No action needed
2908-WGAXL,Two year,56,24.95,No,0,0.021,Low,299.4,No action needed
0336-PIKEI,Two year,72,74.4,No,1,0.021,Low,892.8000000000001,No action needed
6770-UAYGJ,Two year,49,25.25,No,0,0.021,Low,303.0,No action needed
3200-MNQTF,Two year,67,70.9,No,1,0.021,Low,850.8000000000001,No action needed
4878-BUNFV,Two year,42,20.7,No,0,0.021,Low,248.39999999999998,No action needed
7009-PCARS,One year,55,19.1,No,0,0.021,Low,229.20000000000002,No action needed
5310-NOOVA,Two year,46,19.95,No,0,0.021,Low,239.39999999999998,No action needed
5208-FVQKB,Two year,70,67.95,No,0,0.021,Low,815.4000000000001,No action needed
5457-COLHT,Two year,69,80.65,No,1,0.021,Low,967.8000000000001,No action needed
1240-HCBOH,Two year,67,26.1,No,0,0.021,Low,313.20000000000005,No action needed
5549-ZGHFB,Two year,50,24.95,No,0,0.021,Low,299.4,No action needed
2535-PBCGC,Two year,70,64.55,No,0,0.021,Low,774.5999999999999,No action needed
1116-FRYVH,Two year,48,39.4,No,0,0.021,Low,472.79999999999995,No action needed
9114-DPSIA,Two year,72,81.0,No,1,0.021,Low,972.0,No action needed
9610-WCESF,Two year,67,43.9,No,0,0.021,Low,526.8,No action needed
4018-PPNDW,Two year,61,24.1,No,0,0.02,Low,289.20000000000005,No action needed
6425-JWTDV,Two year,48,19.25,No,0,0.02,Low,231.0,No action needed
3429-IFLEM,Two year,71,77.35,No,1,0.02,Low,928.1999999999999,No action needed
0343-QLUZP,Two year,60,39.6,No,1,0.02,Low,475.20000000000005,No action needed
3071-MVJCD,Two year,72,82.3,No,1,0.02,Low,987.5999999999999,No action needed
6518-PPLMZ,Two year,53,19.4,No,0,0.02,Low,232.79999999999998,No action needed
7696-CFTAT,Two year,37,19.8,No,0,0.02,Low,237.60000000000002,No action needed
9993-LHIEB,Two year,67,67.85,No,0,0.02,Low,814.1999999999999,No action needed
8532-UEFWH,Two year,52,25.75,No,0,0.02,Low,309.0,No action needed
6997-UVGOX,Two year,71,85.45,No,1,0.02,Low,1025.4,No action needed
8922-NPKBJ,Two year,42,19.35,No,0,0.02,Low,232.20000000000002,No action needed
8046-DNVTL,Two year,62,38.6,No,0,0.02,Low,463.20000000000005,No action needed
1085-LDWAM,One year,69,20.35,No,0,0.02,Low,244.20000000000002,No action needed
6897-RWMUB,Two year,61,68.05,No,0,0.02,Low,816.5999999999999,No action needed
7306-YDSOI,Two year,69,59.75,No,1,0.02,Low,717.0,No action needed
2642-MAWLJ,Two year,36,20.25,No,0,0.02,Low,243.0,No action needed
4302-ZYFEL,One year,69,20.55,No,0,0.02,Low,246.60000000000002,No action needed
3486-HOOGQ,Two year,70,79.7,No,1,0.02,Low,956.4000000000001,No action needed
3120-FAZKD,Two year,54,24.05,No,0,0.02,Low,288.6,No action needed
1215-EXRMO,Two year,50,20.55,No,0,0.02,Low,246.60000000000002,No action needed
6407-GSJNL,Two year,51,24.95,No,0,0.02,Low,299.4,No action needed
8215-NGSPE,Two year,42,20.0,No,0,0.02,Low,240.0,No action needed
2888-ADFAO,Two year,47,21.3,No,0,0.02,Low,255.60000000000002,No action needed
0052-YNYOT,One year,67,20.55,No,0,0.02,Low,246.60000000000002,No action needed
6348-SNFUS,Two year,72,55.45,No,0,0.019,Low,665.4000000000001,No action needed
1248-DYXUB,Two year,52,24.8,No,0,0.019,Low,297.6,No action needed
4992-LTJNE,Two year,72,55.3,No,1,0.019,Low,663.5999999999999,No action needed
6614-YOLAC,Two year,71,58.65,No,0,0.019,Low,703.8,No action needed
7722-VJRQD,Two year,72,60.95,No,0,0.019,Low,731.4000000000001,No action needed
8039-ACLPL,Two year,72,68.75,No,1,0.019,Low,825.0,No action needed
5939-SXWHM,Two year,48,26.3,No,0,0.019,Low,315.6,No action needed
3399-BMLVW,Two year,51,60.5,No,0,0.019,Low,726.0,No action needed
7860-KSUGX,Two year,72,64.45,No,1,0.019,Low,773.4000000000001,No action needed
3764-MNMOI,Two year,46,19.2,No,0,0.019,Low,230.39999999999998,No action needed
7274-CGTOD,Two year,62,43.7,No,0,0.019,Low,524.4000000000001,No action needed
3948-KXDUF,Two year,66,68.75,No,0,0.019,Low,825.0,No action needed
4900-MSOMT,Two year,72,80.2,No,1,0.019,Low,962.4000000000001,No action needed
6479-VDGRK,Two year,72,85.3,No,1,0.019,Low,1023.5999999999999,No action needed
8701-DGLVH,Two year,51,20.45,No,0,0.019,Low,245.39999999999998,No action needed
7608-RGIRO,Two year,62,24.4,No,0,0.019,Low,292.79999999999995,No action needed
0988-AADSA,Two year,72,80.85,No,1,0.019,Low,970.1999999999999,No action needed
2207-RYYRL,Two year,52,24.55,No,0,0.019,Low,294.6,No action needed
7139-JZFVG,Two year,60,60.5,No,1,0.019,Low,726.0,No action needed
3913-FCUUW,Two year,72,70.45,No,1,0.019,Low,845.4000000000001,No action needed
3580-GICBM,Two year,61,24.2,No,0,0.019,Low,290.4,No action needed
0932-YIXYU,Two year,47,20.25,No,0,0.019,Low,243.0,No action needed
6087-YPWHO,Two year,72,68.15,No,0,0.019,Low,817.8000000000001,No action needed
4698-KVLLG,Two year,51,19.6,No,0,0.019,Low,235.20000000000002,No action needed
4458-KVRBJ,Two year,59,25.0,No,0,0.019,Low,300.0,No action needed
2452-MRMZF,Two year,72,25.7,No,0,0.019,Low,308.4,No action needed
8896-RAZCR,Two year,44,19.9,No,0,0.018,Low,238.79999999999998,No action needed
1459-QNFQT,Two year,70,59.5,No,0,0.018,Low,714.0,No action needed
9087-EYCPR,Two year,60,25.0,No,0,0.018,Low,300.0,No action needed
3795-GWTRD,Two year,63,75.55,No,1,0.018,Low,906.5999999999999,No action needed
7996-MHXLW,Two year,66,25.15,No,0,0.018,Low,301.79999999999995,No action needed
1852-QSWCD,Two year,64,24.8,No,0,0.018,Low,297.6,No action needed
5242-UOWHD,Two year,45,20.35,No,0,0.018,Low,244.20000000000002,No action needed
5334-AFQJB,Two year,72,25.1,No,0,0.018,Low,301.20000000000005,No action needed
6619-RPLQZ,Two year,45,20.85,No,0,0.018,Low,250.20000000000002,No action needed
2143-LJULT,Two year,67,25.25,No,0,0.018,Low,303.0,No action needed
4361-FEBGN,Two year,48,20.15,No,0,0.018,Low,241.79999999999998,No action needed
1697-LYYYX,One year,61,19.1,No,0,0.018,Low,229.20000000000002,No action needed
7860-UXCRM,Two year,63,74.5,No,1,0.018,Low,894.0,No action needed
1080-BWSYE,Two year,64,25.65,No,0,0.018,Low,307.79999999999995,No action needed
1073-XXCZD,Two year,55,25.7,No,0,0.018,Low,308.4,No action needed
0608-JDVEC,Two year,50,19.8,No,0,0.018,Low,237.60000000000002,No action needed
1207-BLKSA,Two year,52,23.05,No,0,0.018,Low,276.6,No action needed
5324-KTGCG,One year,71,20.85,No,0,0.018,Low,250.20000000000002,No action needed
5115-GZDEL,Two year,72,67.2,No,0,0.018,Low,806.4000000000001,No action needed
5666-MBJPT,Two year,65,25.1,No,0,0.018,Low,301.20000000000005,No action needed
1468-DEFNC,Two year,64,24.4,No,0,0.018,Low,292.79999999999995,No action needed
6253-GNHWH,Two year,71,71.1,No,1,0.018,Low,853.1999999999999,No action needed
2068-WWXQZ,Two year,46,20.05,No,0,0.018,Low,240.60000000000002,No action needed
9916-AYHTC,Two year,48,19.85,No,0,0.018,Low,238.20000000000002,No action needed
6217-KDYWC,Two year,57,19.6,No,0,0.017,Low,235.20000000000002,No action needed
4785-FCIFB,Two year,61,24.4,No,0,0.017,Low,292.79999999999995,No action needed
6961-MJKBO,Two year,47,20.45,No,0,0.017,Low,245.39999999999998,No action needed
0386-CWRGM,Two year,46,19.4,No,0,0.017,Low,232.79999999999998,No action needed
5605-XNWEN,Two year,72,25.0,No,0,0.017,Low,300.0,No action needed
7416-CKTEP,Two year,57,19.6,No,0,0.017,Low,235.20000000000002,No action needed
6695-FRVEC,Two year,67,60.4,No,0,0.017,Low,724.8,No action needed
6614-YWYSC,Two year,61,25.0,No,0,0.017,Low,300.0,No action needed
9668-PUGNU,Two year,71,24.5,No,0,0.017,Low,294.0,No action needed
4636-TVXVG,One year,62,19.95,No,0,0.017,Low,239.39999999999998,No action needed
7503-EPSZW,Two year,64,24.05,No,0,0.017,Low,288.6,No action needed
4299-OPXEJ,Two year,56,19.55,No,0,0.017,Low,234.60000000000002,No action needed
9504-YAZWB,Two year,53,20.25,No,0,0.017,Low,243.0,No action needed
2176-OSJUV,Two year,71,65.15,No,0,0.017,Low,781.8000000000001,No action needed
9769-TSBZE,Two year,70,66.0,No,0,0.017,Low,792.0,No action needed
1619-YWUBB,Two year,68,24.95,No,0,0.017,Low,299.4,No action needed
5075-JSDKI,Two year,59,24.45,No,0,0.017,Low,293.4,No action needed
6917-FIJHC,Two year,72,26.0,No,0,0.017,Low,312.0,No action needed
9068-FHQHD,Two year,40,20.15,No,0,0.017,Low,241.79999999999998,No action needed
0463-TXOAK,Two year,52,25.6,No,0,0.017,Low,307.20000000000005,No action needed
8242-PDSGJ,Two year,70,39.15,No,0,0.017,Low,469.79999999999995,No action needed
9507-HSMMZ,Two year,54,20.0,No,0,0.017,Low,240.0,No action needed
2481-SBOYW,Two year,61,25.0,No,0,0.017,Low,300.0,No action needed
8838-GPHZP,Two year,63,20.6,No,0,0.017,Low,247.20000000000002,No action needed
5093-FEGLU,Two year,47,19.65,No,0,0.017,Low,235.79999999999998,No action needed
1241-FPMOF,Two year,52,19.65,No,0,0.017,Low,235.79999999999998,No action needed
8441-SHIPE,Two year,67,25.6,No,0,0.017,Low,307.20000000000005,No action needed
3088-FVYWK,Two year,53,25.55,No,0,0.016,Low,306.6,No action needed
0229-LFJAF,Two year,72,69.65,No,0,0.016,Low,835.8000000000001,No action needed
8361-LBRDI,Two year,58,24.35,No,0,0.016,Low,292.20000000000005,No action needed
0621-CXBKL,Two year,53,18.7,No,0,0.016,Low,224.39999999999998,No action needed
9795-SHUHB,Two year,66,58.2,No,0,0.016,Low,698.4000000000001,No action needed
9359-JANWS,Two year,65,58.9,No,0,0.016,Low,706.8,No action needed
9938-PRCVK,Two year,41,19.7,No,0,0.016,Low,236.39999999999998,No action needed
4872-JCVCA,Two year,71,47.6,No,0,0.016,Low,571.2,No action needed
9953-ZMKSM,Two year,63,25.25,No,0,0.016,Low,303.0,No action needed
9372-TXXPS,Two year,60,59.85,No,0,0.016,Low,718.2,No action needed
5465-BUBFA,Two year,41,19.3,No,0,0.016,Low,231.60000000000002,No action needed
2817-LVCPP,Two year,50,19.4,No,0,0.016,Low,232.79999999999998,No action needed
3148-AOIQT,Two year,69,24.95,No,0,0.016,Low,299.4,No action needed
8395-ETZKQ,One year,68,19.5,No,0,0.016,Low,234.0,No action needed
1231-YNDEK,Two year,58,19.15,No,0,0.016,Low,229.79999999999998,No action needed
3913-RDSJZ,Two year,64,25.55,No,0,0.016,Low,306.6,No action needed
9220-CXRSC,Two year,69,61.4,No,0,0.016,Low,736.8,No action needed
7340-KEFQE,Two year,51,34.2,No,0,0.016,Low,410.40000000000003,No action needed
0019-GFNTW,Two year,56,45.05,No,0,0.016,Low,540.5999999999999,No action needed
0769-MURVM,Two year,72,65.7,No,0,0.016,Low,788.4000000000001,No action needed
8207-VVMYB,Two year,70,26.0,No,0,0.016,Low,312.0,No action needed
2228-BZDEE,Two year,54,20.1,No,0,0.016,Low,241.20000000000002,No action needed
1955-IBMMB,Two year,59,20.2,No,0,0.016,Low,242.39999999999998,No action needed
9499-XPZXM,Two year,72,64.75,No,0,0.016,Low,777.0,No action needed
6139-ZZRBQ,Two year,64,20.05,No,0,0.016,Low,240.60000000000002,No action needed
3359-DSRKA,Two year,58,19.85,No,0,0.016,Low,238.20000000000002,No action needed
0774-RMNUW,Two year,71,59.7,No,0,0.016,Low,716.4000000000001,No action needed
4475-NVTLU,Two year,45,19.2,No,0,0.016,Low,230.39999999999998,No action needed
9251-AWQGT,Two year,48,20.0,No,0,0.016,Low,240.0,No action needed
1709-EJDOX,Two year,47,19.75,No,0,0.016,Low,237.0,No action needed
3967-VQOGC,Two year,67,24.9,No,0,0.016,Low,298.79999999999995,No action needed
0848-SOMKO,Two year,70,48.4,No,0,0.016,Low,580.8,No action needed
1705-GUHPV,Two year,63,24.2,No,0,0.016,Low,290.4,No action needed
0531-XBKMM,Two year,66,65.7,No,0,0.016,Low,788.4000000000001,No action needed
8028-PNXHQ,Two year,62,24.25,No,0,0.015,Low,291.0,No action needed
7014-ZZXAW,Two year,71,24.25,No,0,0.015,Low,291.0,No action needed
1767-CJKBA,Two year,66,25.1,No,0,0.015,Low,301.20000000000005,No action needed
9337-SRRNI,Two year,66,25.3,No,0,0.015,Low,303.6,No action needed
9964-WBQDJ,Two year,71,24.4,No,0,0.015,Low,292.79999999999995,No action needed
2418-TPEUN,Two year,56,19.8,No,0,0.015,Low,237.60000000000002,No action needed
